time,open,high,low,close,Volume
1723657200,139.5,139.6,139.24,139.54,25274
1723657500,139.53,139.73,139.5,139.7,12669
1723657800,139.715,139.87,139.58,139.85,14443
1723658100,139.83,139.92,139.66,139.67,13681
1723658400,139.68,139.72,139.44,139.61,20657
1723658700,139.61,139.89,139.58,139.75,21002
1723659000,139.73,139.78,139.66,139.73,14731
1723659300,139.74,139.84,139.62,139.68,9871
1723659600,139.7,139.96,139.7,139.93,14345
1723659900,139.94,140,139.79,139.88,14438
1723660200,139.88,139.96,139.73,139.77,8873
1723660500,139.79,139.93,139.65,139.83,15797
1723660800,139.87,139.9,139.77,139.8,12607
1723661100,139.8,139.91,139.67,139.74,13174
1723661400,139.74,140.04,139.67,140.01,37742
1723661700,140.02,140.35,139.99,140.33,24926
1723662000,140.29,140.33,140.17,140.19,22965
1723662300,140.2,140.34,139.97,139.97,23085
1723662600,139.98,140.03,139.58,139.66,26576
1723662900,139.66,139.88,139.64,139.84,23034
1723663200,139.86,139.92,139.72,139.84,11743
1723663500,139.86,139.99,139.8,139.94,12784
1723663800,139.97,140,139.73,139.77,22165
1723664100,139.78,139.92,139.75,139.9,20961
1723664400,139.92,140.1,139.89,140.07,29848
1723664700,140.04,140.19,139.93,140.17,31158
1723665000,140.19,140.83,140.13,140.74,75970
1723665300,140.75,140.9,140.68,140.7,86591
1723728600,142.955,143.46,141.82,142.61,110553
1723728900,142.58,143.72,142.32,143.59,132730
1723729200,143.6,143.75,142.61,143.26,70355
1723729500,143.3,144.24,142.96,144.21,130017
1723729800,144.18,144.48,143.86,144.43,99017
1723730100,144.41,144.81,144.12,144.78,108620
1723730400,144.8,145.31,144.4,144.475,133026
1723730700,144.48,144.53,144.08,144.29,58134
1723731000,144.28,144.5,144.1,144.46,41009
1723731300,144.45,144.45,143.65,143.965,47002
1723731600,144,144.35,143.78,144.27,59464
1723731900,144.29,145.1,144.23,144.95,106450
1723732200,144.97,145.43,144.74,145.43,86453
1723732500,145.42,145.57,145.2,145.53,126508
1723732800,145.52,146.05,145.34,145.98,134253
1723733100,145.99,146.32,145.72,146.27,114631
1723733400,146.28,146.32,145.37,145.37,46835
1723733700,145.41,145.46,145.02,145.17,40218
1723734000,145.14,145.23,144.87,145,58625
1723734300,145.03,145.47,144.9,145.37,45926
1723734600,145.36,145.61,145.28,145.4,42035
1723734900,145.34,145.69,145.21,145.37,31842
1723735200,145.37,145.74,145.28,145.65,40323
1723735500,145.61,145.87,145.54,145.79,39616
1723735800,145.78,145.97,145.66,145.84,29516
1723736100,145.84,146.17,145.71,146.03,43540
1723736400,146.03,146.28,145.97,146.27,44030
1723736700,146.265,146.43,146.03,146.09,43239
1723737000,146.09,146.52,146.07,146.5,39348
1723737300,146.49,146.77,146.41,146.41,60976
1723737600,146.41,146.62,146.12,146.32,57968
1723737900,146.31,146.42,146.01,146.19,32028
1723738200,146.21,146.53,146.21,146.42,30843
1723738500,146.43,146.75,146.35,146.73,35519
1723738800,146.73,146.95,146.66,146.91,46055
1723739100,146.91,147.21,146.83,147.19,69766
1723739400,147.22,147.26,146.76,146.94,40479
1723739700,146.93,147.05,146.72,147,45833
1723740000,146.995,147.12,146.71,147.09,40072
1723740300,147.09,147.11,146.54,146.65,53001
1723740600,146.67,146.87,146.62,146.79,23214
1723740900,146.79,147.01,146.78,146.95,31663
1723741200,146.97,147.18,146.71,147.15,26944
1723741500,147.17,147.27,146.95,146.95,35730
1723741800,146.94,147.03,146.74,146.82,25593
1723742100,146.79,146.92,146.42,146.49,40022
1723742400,146.49,146.81,146.42,146.63,19036
1723742700,146.63,146.94,146.57,146.86,16926
1723743000,146.86,147.06,146.78,147.03,25623
1723743300,147.01,147.28,146.92,147.22,37162
1723743600,147.2,147.24,147.02,147.1,34175
1723743900,147.1,147.45,147.1,147.39,43101
1723744200,147.4,147.52,147.28,147.35,39326
1723744500,147.34,147.5,147.27,147.49,20112
1723744800,147.5,147.58,147.41,147.44,33870
1723745100,147.43,147.69,147.33,147.62,35204
1723745400,147.63,147.64,147.16,147.16,31744
1723745700,147.18,147.36,147.02,147.35,29839
1723746000,147.35,147.37,147.14,147.24,23605
1723746300,147.28,147.28,147.1,147.1,21235
1723746600,147.07,147.12,146.94,147.05,25473
1723746900,147.05,147.19,146.9,146.96,29789
1723747200,146.99,147.03,146.76,147.03,30763
1723747500,147.01,147.2,146.93,147.08,21585
1723747800,147.08,147.09,146.81,146.98,26557
1723748100,146.98,147.03,146.89,147.01,20727
1723748400,147.01,147.03,146.75,147,28553
1723748700,146.97,147.42,146.95,147.42,57004
1723749000,147.42,147.42,146.91,147.1,41406
1723749300,147.08,147.33,147.02,147.3,29592
1723749600,147.3,147.45,147.2,147.36,26597
1723749900,147.36,147.44,147.2,147.34,29993
1723750200,147.36,147.77,147.21,147.74,52693
1723750500,147.75,147.77,147.54,147.68,41971
1723750800,147.68,147.96,147.51,147.63,85961
1723751100,147.64,147.81,147.53,147.56,45074
1723751400,147.3,147.77,147.17,147.21,104412
1723751700,147.22,147.69,147.1,147.39,149868
1723815000,145.64,146.74,145.2,146.7,110882
1723815300,146.75,147.33,146.06,147.16,73554
1723815600,147.2,147.9,146.63,146.8,93015
1723815900,146.835,148.2,146.7,148.15,99583
1723816200,148.11,148.5,147.71,147.95,101979
1723816500,147.91,147.94,147.14,147.41,55762
1723816800,147.39,148.21,147.23,148.17,72392
1723817100,148.19,148.58,148.06,148.14,92153
1723817400,148.1,148.74,148,148.74,86311
1723817700,148.75,149.35,148.63,149.24,113505
1723818000,149.21,149.22,148.73,148.95,68605
1723818300,148.96,148.96,148.27,148.49,60259
1723818600,148.5,148.96,147.99,148.06,64935
1723818900,148.11,148.37,147.77,148.31,61345
1723819200,148.28,148.3,147.64,147.84,33763
1723819500,147.85,147.875,147.13,147.4,39089
1723819800,147.42,148.3,147.42,147.7,46302
1723820100,147.71,148.14,147.51,148.07,30269
1723820400,148.05,148.42,147.87,148.38,27804
1723820700,148.36,148.43,148.08,148.17,27938
1723821000,148.23,148.23,147.85,147.97,34138
1723821300,148.01,148.08,147.52,147.71,31087
1723821600,147.72,147.86,147.4,147.82,20169
1723821900,147.82,147.9,147.66,147.85,18563
1723822200,147.83,147.99,147.735,147.81,13001
1723822500,147.87,148.35,147.86,148.29,31536
1723822800,148.29,148.38,148.18,148.18,24014
1723823100,148.17,148.36,148.16,148.25,22609
1723823400,148.24,148.25,147.98,148.15,16635
1723823700,148.16,148.38,148.04,148.04,24815
1723824000,148.02,148.09,147.9,147.92,33981
1723824300,147.92,148.08,147.85,148.08,29511
1723824600,148.07,148.54,148.03,148.54,52494
1723824900,148.55,148.56,148.29,148.31,21303
1723825200,148.32,148.88,148.3,148.88,37289
1723825500,148.86,148.92,148.59,148.84,19193
1723825800,148.83,149.16,148.77,149.05,39767
1723826100,149.08,149.29,149,149.09,49104
1723826400,149.1,149.11,148.78,148.85,30102
1723826700,148.85,148.94,148.73,148.84,18802
1723827000,148.83,149.07,148.74,149.07,15176
1723827300,149.06,149.27,148.98,149.12,28871
1723827600,149.18,149.19,148.87,148.89,47676
1723827900,148.91,148.97,148.73,148.82,20489
1723828200,148.83,149,148.8,148.98,21680
1723828500,148.99,148.99,148.63,148.755,18114
1723828800,148.78,149.09,148.75,149.09,26463
1723829100,149.07,149.19,148.97,149.1,46054
1723829400,149.1,149.21,148.97,148.97,20520
1723829700,149.03,149.1,148.95,149.03,13427
1723830000,149.04,149.15,148.85,149.08,21549
1723830300,149.08,149.12,148.91,149.03,13190
1723830600,149.03,149.03,148.59,148.68,24703
1723830900,148.69,148.98,148.68,148.95,14767
1723831200,148.93,148.93,148.78,148.87,7555
1723831500,148.87,148.87,148.48,148.56,22276
1723831800,148.52,148.66,148.51,148.58,12229
1723832100,148.58,148.86,148.58,148.78,24312
1723832400,148.75,148.78,148.6,148.68,12041
1723832700,148.7,149.03,148.66,149.03,25220
1723833000,149.04,149.07,148.98,149.07,16361
1723833300,149.07,149.11,148.97,149.06,19439
1723833600,149.05,149.14,148.9,148.92,20801
1723833900,148.92,149.08,148.85,148.97,15419
1723834200,148.98,149.01,148.83,149.01,10612
1723834500,149.01,149.18,148.99,149.14,24711
1723834800,149.12,149.18,148.99,149.05,18111
1723835100,149.07,149.07,148.85,148.91,15134
1723835400,148.91,148.92,148.79,148.89,48454
1723835700,148.88,148.9,148.76,148.82,31876
1723836000,148.83,148.83,148.67,148.71,14274
1723836300,148.7,148.72,148.6,148.62,16047
1723836600,148.62,148.79,148.56,148.77,20527
1723836900,148.76,148.76,148.52,148.58,21515
1723837200,148.57,148.64,148.38,148.38,29423
1723837500,148.4,148.49,148.24,148.38,24124
1723837800,148.34,148.68,148.32,148.62,43552
1723838100,148.6,148.84,148.5,148.54,67189
1724074200,148.42,149.54,147.73,149.24,233082
1724074500,149.3,150.73,148.62,150.72,199774
1724074800,150.75,152.01,150.72,151.86,272592
1724075100,151.85,152.32,150.78,152.21,187724
1724075400,152.22,152.26,150.8,150.84,112026
1724075700,150.87,151.18,150.55,150.61,76769
1724076000,150.66,150.98,149.01,149.63,131665
1724076300,149.7,150.39,149.24,150.2,85893
1724076600,150.27,151.11,150.15,150.89,105069
1724076900,150.93,151.18,150,150.22,83740
1724077200,150.28,152.09,150.28,151.93,110197
1724077500,151.95,152.76,151.81,152.57,122261
1724077800,152.61,153.57,152.58,153.34,163416
1724078100,153.36,153.45,152.75,152.81,74654
1724078400,152.75,152.83,152.38,152.59,55633
1724078700,152.63,152.93,152.18,152.645,68120
1724079000,152.645,153.32,152.62,152.84,72097
1724079300,152.84,152.93,152.53,152.77,36947
1724079600,152.76,153.62,152.59,153.6,81191
1724079900,153.58,153.63,153.14,153.55,41109
1724080200,153.55,153.68,153,153.14,60943
1724080500,153.25,153.35,152.98,153.26,37378
1724080800,153.23,153.5,153.04,153.44,44630
1724081100,153.46,153.5,152.98,153.01,45974
1724081400,153,153.5,152.66,153.36,59879
1724081700,153.42,153.51,152.88,153.11,62115
1724082000,153.1,153.39,152.91,153.31,24109
1724082300,153.25,153.27,152.99,153.15,41111
1724082600,153.15,154.04,152.99,153.87,123777
1724082900,153.89,154.07,152.945,153.22,72394
1724083200,153.22,153.24,152.5,152.95,56246
1724083500,152.97,153.02,152.4,152.51,36525
1724083800,152.49,152.69,152.1,152.28,36424
1724084100,152.27,152.5,152.18,152.3,32580
1724084400,152.29,152.46,152.23,152.29,21933
1724084700,152.27,152.48,152.24,152.44,18744
1724085000,152.42,152.46,151.88,151.96,73120
1724085300,152,152.45,151.89,152.37,33081
1724085600,152.39,152.42,151.83,151.89,44067
1724085900,151.9,152.09,151.89,152.04,19839
1724086200,152.06,152.35,152.06,152.27,32022
1724086500,152.25,152.32,152.12,152.3,14498
1724086800,152.305,152.44,152.13,152.42,32072
1724087100,152.41,152.42,152.16,152.36,14868
1724087400,152.37,152.37,152,152.02,38318
1724087700,152.02,152.34,152,152.32,22738
1724088000,152.33,152.34,152.13,152.28,22142
1724088300,152.29,152.67,152.29,152.64,49062
1724088600,152.65,152.82,152.37,152.57,34618
1724088900,152.55,152.82,152.47,152.78,42111
1724089200,152.79,153.01,152.73,152.98,43120
1724089500,152.98,153.1,152.7,152.9,27111
1724089800,152.92,153.07,152.83,153.02,26019
1724090100,153,153.15,152.91,153.15,35144
1724090400,153.15,153.46,153.08,153.26,44127
1724090700,153.255,153.29,152.99,153.16,43247
1724091000,153.21,153.43,153.21,153.35,22992
1724091300,153.31,153.44,153.28,153.4,29372
1724091600,153.41,153.59,153.25,153.56,39653
1724091900,153.55,153.78,153.53,153.7,47747
1724092200,153.69,153.93,153.59,153.93,35647
1724092500,153.95,153.95,153.59,153.73,46224
1724092800,153.73,154.21,153.65,154.18,86411
1724093100,154.19,154.4,154.09,154.3,51809
1724093400,154.27,154.4,154.08,154.4,37385
1724093700,154.4,154.62,154.25,154.36,56169
1724094000,154.33,154.33,154.08,154.29,53628
1724094300,154.28,154.78,154.16,154.76,53827
1724094600,154.79,154.88,154.55,154.88,36601
1724094900,154.89,155.08,154.7,154.79,93195
1724095200,154.815,154.86,154.65,154.8,23145
1724095500,154.8,155.03,154.79,154.97,29474
1724095800,154.96,155.13,154.86,154.95,48645
1724096100,154.98,154.98,154.52,154.59,63309
1724096400,154.61,154.66,154.36,154.38,40594
1724096700,154.37,154.37,153.93,154.31,51683
1724097000,154.32,155.1,154.25,155.04,140010
1724097300,155.07,155.36,155.02,155.31,161376
1724160600,156.49,157.04,155.31,157.02,223587
1724160900,157.01,157.29,155.79,156.23,202815
1724161200,156.21,157.5,156.21,157.06,136123
1724161500,157.05,158.27,157,157.96,185676
1724161800,157.97,159.34,157.71,159.34,173969
1724162100,159.34,160.07,158.94,159.88,233333
1724162400,159.9,161.4,159.65,160.95,311281
1724162700,160.95,162.03,160.81,161.54,270656
1724163000,161.53,161.95,160.17,161.06,261028
1724163300,161.06,161.06,159.395,159.69,250909
1724163600,159.73,160.41,159.33,160.05,151712
1724163900,160.04,160.06,158.77,159.16,171178
1724164200,159.15,159.57,158.53,158.97,144051
1724164500,159,159.07,157.62,157.79,213925
1724164800,157.8,158.39,156.73,156.97,169128
1724165100,156.99,157.88,156.94,157.73,93164
1724165400,157.77,157.88,157.35,157.55,96709
1724165700,157.59,157.649,156.27,156.9,175900
1724166000,156.91,157.08,156.15,156.32,86184
1724166300,156.34,156.77,155.91,156.43,105397
1724166600,156.43,157.43,156.22,157.21,93034
1724166900,157.24,157.59,157.07,157.54,63930
1724167200,157.5,157.77,157.25,157.53,74204
1724167500,157.52,157.7,156.92,157.19,70184
1724167800,157.16,157.7,157.16,157.65,51622
1724168100,157.64,158.37,157.64,157.91,104436
1724168400,157.91,158.1,157.34,157.45,65325
1724168700,157.42,157.44,156.7,156.86,55707
1724169000,156.89,157.15,156.78,156.98,71017
1724169300,156.99,157.6,156.84,157.57,57927
1724169600,157.57,157.8,157.42,157.75,51076
1724169900,157.75,157.77,157.4,157.6,26057
1724170200,157.59,157.7,157.32,157.41,31733
1724170500,157.37,157.41,156.98,156.98,57768
1724170800,156.98,157.02,156.8,156.86,34346
1724171100,156.85,157.07,156.55,156.91,53307
1724171400,156.9,157.01,156.52,156.6,32877
1724171700,156.58,156.59,156.13,156.32,57133
1724172000,156.34,156.37,155.75,156.23,77042
1724172300,156.22,156.31,155.96,156.23,31514
1724172600,156.24,156.37,155.51,155.66,61063
1724172900,155.685,155.7,155.11,155.15,96761
1724173200,155.14,155.28,154.52,154.79,89151
1724173500,154.83,155.32,154.75,155.28,58788
1724173800,155.3,155.345,154.95,155.08,41146
1724174100,155.09,155.57,155,155.37,40222
1724174400,155.35,155.57,155,155.57,55815
1724174700,155.6,155.99,155.48,155.8,72419
1724175000,155.77,156.13,155.67,156.05,58108
1724175300,156.08,156.26,155.85,156.05,52097
1724175600,156.05,156.4,156,156.38,39011
1724175900,156.35,156.6,156.27,156.45,37486
1724176200,156.41,156.41,156.13,156.24,30638
1724176500,156.24,156.46,156.24,156.45,22152
1724176800,156.39,156.94,156.37,156.88,62240
1724177100,156.88,157.14,156.85,156.92,45272
1724177400,156.89,157.22,156.72,157.14,37429
1724177700,157.14,157.36,157.11,157.27,57332
1724178000,157.25,157.59,157.13,157.54,49356
1724178300,157.55,157.57,157.22,157.28,39078
1724178600,157.3,157.67,157.18,157.65,57460
1724178900,157.65,157.72,157.39,157.6,47287
1724179200,157.59,157.77,157.58,157.63,32235
1724179500,157.66,157.67,157.41,157.44,35397
1724179800,157.45,157.64,157.19,157.39,47896
1724180100,157.43,157.93,157.33,157.89,50797
1724180400,157.86,157.89,157.63,157.72,28629
1724180700,157.71,157.82,157.43,157.54,31366
1724181000,157.53,157.65,157.38,157.5,28118
1724181300,157.51,157.51,157.03,157.12,35143
1724181600,157.12,157.55,157.12,157.44,36344
1724181900,157.45,157.57,157.19,157.25,30478
1724182200,157.23,157.41,157.04,157.26,45773
1724182500,157.23,157.62,157.08,157.1,42782
1724182800,157.09,157.4,157.09,157.24,27838
1724183100,157.24,157.73,157.24,157.73,63307
1724183400,157.74,157.83,156.71,156.83,119531
1724183700,156.83,156.84,156.35,156.42,91619
1724247000,156.13,156.62,155.71,156.43,100745
1724247300,156.45,157.77,156.4,157.7,113910
1724247600,157.74,157.79,156.21,156.93,106989
1724247900,156.9,157.25,156.57,156.65,61645
1724248200,156.65,156.87,156.11,156.35,76947
1724248500,156.35,157.09,156.2,157.05,70331
1724248800,157.06,157.58,157.06,157.29,75380
1724249100,157.3,157.45,156.69,157.06,43593
1724249400,157.03,157.2,156.16,156.33,40172
1724249700,156.32,156.64,155.71,156.59,62954
1724250000,156.58,156.76,156.37,156.63,32542
1724250300,156.66,157.13,156.33,156.86,52788
1724250600,156.86,157.2,156.52,156.98,70662
1724250900,156.97,157.6,156.69,157.38,60792
1724251200,157.36,158.05,157.32,157.67,78050
1724251500,157.7,157.78,156.87,157.01,50869
1724251800,156.96,157.01,155.07,155.19,111189
1724252100,155.14,155.74,155.09,155.66,52307
1724252400,155.62,156.22,155.33,156.2,44051
1724252700,156.17,156.65,156.16,156.53,56411
1724253000,156.58,157.03,156.47,156.86,58671
1724253300,156.91,157.24,156.84,156.94,49098
1724253600,156.94,157.14,156.84,156.98,26684
1724253900,157.05,157.23,156.89,157.08,34081
1724254200,157.06,157.06,156.56,156.6,43581
1724254500,156.64,157.19,156.56,157.02,38519
1724254800,157.03,157.18,156.73,157.09,27225
1724255100,157.1,157.49,157,157.02,39362
1724255400,157.01,157.3,156.9,157.14,24831
1724255700,157.11,157.21,156.93,157.1,14793
1724256000,157.08,157.08,156.29,156.42,42155
1724256300,156.415,156.64,156.32,156.64,32327
1724256600,156.65,156.87,156.55,156.64,22471
1724256900,156.63,156.95,156.55,156.94,15279
1724257200,156.97,157.01,156.76,156.86,24211
1724257500,156.89,156.92,156.7,156.81,14656
1724257800,156.79,156.97,156.77,156.95,16054
1724258100,156.95,157.25,156.94,157.18,17627
1724258400,157.185,157.38,157.09,157.285,21171
1724258700,157.26,157.44,157.14,157.21,32119
1724259000,157.23,157.45,157.15,157.43,15334
1724259300,157.41,157.58,157.15,157.5,24457
1724259600,157.5,157.69,157.44,157.6,23827
1724259900,157.555,157.555,157.1,157.21,22106
1724260200,157.18,157.28,157.08,157.2,14616
1724260500,157.18,157.35,156.93,157,24596
1724260800,156.99,157.08,156.86,157.03,18397
1724261100,157.03,157.11,156.92,156.95,21966
1724261400,156.96,157.26,156.96,157.17,18095
1724261700,157.19,157.28,157,157.26,16803
1724262000,157.22,157.22,157.07,157.17,5444
1724262300,157.18,157.43,157.17,157.42,16174
1724262600,157.4,157.75,157.4,157.66,43740
1724262900,157.66,157.75,157.52,157.68,24330
1724263200,157.69,158.21,157.61,158.01,87900
1724263500,158.03,158.31,157.8,157.91,44434
1724263800,157.93,158.12,157.83,158.06,25337
1724264100,158.08,158.25,158.02,158.09,43325
1724264400,158.07,158.29,158.04,158.21,24585
1724264700,158.25,158.45,158.25,158.43,38386
1724265000,158.44,158.64,158.33,158.33,47832
1724265300,158.32,158.33,157.59,157.77,54048
1724265600,157.79,157.86,157.56,157.64,22211
1724265900,157.61,157.73,157.45,157.62,26812
1724266200,157.58,157.87,157.53,157.82,30760
1724266500,157.82,157.83,157.6,157.63,16980
1724266800,157.64,157.73,157.22,157.3,43211
1724267100,157.28,157.46,157.12,157.27,32491
1724267400,157.28,157.43,157.18,157.29,40871
1724267700,157.2,157.21,157.03,157.13,42779
1724268000,157.11,157.11,156.76,157.03,35392
1724268300,157.01,157.29,157,157.21,27269
1724268600,157.2,157.5,157.16,157.47,23374
1724268900,157.46,157.54,157.22,157.45,36053
1724269200,157.49,157.51,157.03,157.11,32706
1724269500,157.13,157.32,157.07,157.29,26127
1724269800,157.35,157.77,157.22,157.74,68148
1724270100,157.75,157.93,157.7,157.76,76940
1724333400,158.78,159.82,158.4,159.22,140769
1724333700,159.18,159.18,158.27,158.88,107490
1724334000,158.88,158.88,158.08,158.4,66555
1724334300,158.57,158.7,158,158.29,147825
1724334600,158.28,158.6,157.92,158.51,80816
1724334900,158.51,158.84,157.93,158.23,93033
1724335200,158.24,158.6,157.72,158.1,104061
1724335500,158.115,158.22,157.31,157.46,83433
1724335800,157.46,157.53,157.05,157.31,43351
1724336100,157.29,157.29,156.72,156.72,68109
1724336400,156.71,157.02,156.55,156.86,57868
1724336700,156.89,157.24,156.7,156.84,57990
1724337000,156.82,156.82,155.83,156.03,98525
1724337300,156.04,156.38,155.98,156.32,41891
1724337600,156.29,156.4,155.91,156.06,41453
1724337900,156.08,156.21,155.41,155.57,73740
1724338200,155.55,156.42,155.54,156.37,35041
1724338500,156.39,156.49,156.15,156.15,28640
1724338800,156.15,156.87,156.12,156.61,58840
1724339100,156.6,156.72,156.16,156.23,24715
1724339400,156.25,156.29,155.77,156.02,37069
1724339700,155.97,156.04,155.45,155.46,29703
1724340000,155.51,155.59,154.7,154.96,96545
1724340300,154.94,155.17,154.72,155.12,41850
1724340600,155.1,155.17,154.25,154.55,56707
1724340900,154.58,154.76,153.27,153.27,113146
1724341200,153.25,153.66,152.42,152.65,98548
1724341500,152.67,153.07,152.41,152.53,71584
1724341800,152.5,152.92,152.28,152.74,55703
1724342100,152.71,153.35,152.52,153.01,78610
1724342400,153,153.38,152.89,153.3,42518
1724342700,153.25,153.6,153.08,153.57,53278
1724343000,153.57,153.63,153.23,153.45,46384
1724343300,153.46,153.84,153.45,153.78,34214
1724343600,153.8,154.34,153.8,154.33,48459
1724343900,154.33,154.67,154.25,154.43,31970
1724344200,154.39,154.7,154.33,154.38,43491
1724344500,154.4,154.72,154.36,154.49,28939
1724344800,154.49,154.73,154.44,154.69,21508
1724345100,154.66,154.67,154.13,154.15,32936
1724345400,154.2,154.21,153.6,153.61,51490
1724345700,153.59,153.76,153.27,153.45,37587
1724346000,153.47,153.67,153.09,153.34,40635
1724346300,153.34,153.6,153.18,153.58,26953
1724346600,153.58,154.02,153.4,153.45,44692
1724346900,153.43,153.63,153.34,153.36,34364
1724347200,153.38,153.465,152.77,152.83,50406
1724347500,152.8,153.39,152.77,153.13,40072
1724347800,153.12,153.16,152.26,152.47,78063
1724348100,152.48,152.72,152.35,152.4,29708
1724348400,152.385,152.57,152.16,152.22,39852
1724348700,152.18,152.2,151.81,151.81,65243
1724349000,151.85,152.25,151.61,151.71,38968
1724349300,151.73,152.04,151.71,151.86,23300
1724349600,151.86,151.89,151.55,151.75,46173
1724349900,151.77,151.91,151.42,151.9,36953
1724350200,151.91,151.93,151.58,151.8,24224
1724350500,151.83,152.11,151.75,152,21891
1724350800,152.01,152.03,151.78,151.82,23334
1724351100,151.8,152.24,151.59,152.23,31304
1724351400,152.24,152.37,152.1,152.17,27410
1724351700,152.16,152.285,151.91,152.23,24647
1724352000,152.24,152.42,152.22,152.42,22186
1724352300,152.4,152.72,152.34,152.5,34084
1724352600,152.51,152.51,152.13,152.16,40104
1724352900,152.18,152.3,151.75,151.82,44475
1724353200,151.78,152.73,151.78,152.68,48420
1724353500,152.63,152.66,152.24,152.3,29177
1724353800,152.28,152.41,152.17,152.34,27631
1724354100,152.35,152.44,151.97,152.05,22104
1724354400,152.05,152.05,151.45,151.53,41408
1724354700,151.56,151.84,151.42,151.44,41795
1724355000,151.43,151.68,151.15,151.15,57458
1724355300,151.2,151.6,151.02,151.45,33473
1724355600,151.45,151.51,151.06,151.2,36175
1724355900,151.22,151.8,151.11,151.7,45453
1724356200,151.7,151.81,151.11,151.46,74873
1724356500,151.51,151.83,151.33,151.79,111509
1724419800,153.6,154.13,153,153.82,129283
1724420100,153.77,154.58,153.68,154.47,114617
1724420400,154.49,154.6,153.84,154.05,76009
1724420700,154.05,154.76,154.05,154.75,84195
1724421000,154.75,154.88,154.06,154.76,78782
1724421300,154.71,154.84,154.39,154.6,53043
1724421600,154.69,155.82,153.96,155.13,214310
1724421900,155.14,155.21,153.96,155.09,65917
1724422200,155.11,155.68,155.02,155.3,87389
1724422500,155.32,155.95,154.46,155.08,111377
1724422800,155.09,156.01,154.82,155.92,94401
1724423100,155.89,156.4,155.69,156.16,85216
1724423400,156.17,156.25,155.65,155.87,42716
1724423700,155.84,155.84,155.15,155.19,56579
1724424000,155.24,155.72,154.98,155.68,44296
1724424300,155.71,155.71,153.45,154.03,91913
1724424600,154,154.25,152.78,153.68,91661
1724424900,153.64,154.19,153.53,154.07,47612
1724425200,154.05,154.13,153.65,153.9,35504
1724425500,153.89,154.23,153.77,154.13,34634
1724425800,154.08,154.65,153.32,154.63,63266
1724426100,154.62,155.15,154.5,154.83,56665
1724426400,154.88,154.89,154.44,154.65,17397
1724426700,154.7,154.94,154.36,154.56,28016
1724427000,154.59,154.74,154.45,154.49,19748
1724427300,154.51,154.98,154.41,154.95,40421
1724427600,154.96,155.26,154.35,154.55,52148
1724427900,154.6,154.61,154.06,154.56,30525
1724428200,154.53,154.55,154.18,154.5,16603
1724428500,154.46,154.78,154.27,154.515,24900
1724428800,154.52,154.57,153.82,154.12,35922
1724429100,154.18,154.41,153.96,154.32,32044
1724429400,154.33,154.34,153.44,153.52,42136
1724429700,153.5,153.81,153.27,153.68,41154
1724430000,153.7,153.71,153.35,153.37,41927
1724430300,153.38,153.47,152.84,153.01,58261
1724430600,153.05,153.46,153.05,153.24,19622
1724430900,153.38,153.5,152.95,153.01,25214
1724431200,153,153,151.91,152.25,63754
1724431500,152.26,152.34,151.86,152.23,38942
1724431800,152.22,152.64,152.18,152.53,31268
1724432100,152.57,152.86,152.57,152.75,31075
1724432400,152.78,152.9,152.52,152.705,25647
1724432700,152.68,152.9,152.67,152.74,17292
1724433000,152.75,152.75,152.33,152.5,33462
1724433300,152.54,152.84,152.54,152.72,26567
1724433600,152.72,152.98,152.57,152.94,29386
1724433900,152.95,153.11,152.86,152.91,25201
1724434200,152.9,153.44,152.9,153.21,43255
1724434500,153.22,153.3,153.05,153.14,19243
1724434800,153.15,153.42,153.04,153.34,25021
1724435100,153.38,153.38,152.77,152.87,32636
1724435400,152.9,152.95,152.68,152.82,19009
1724435700,152.82,152.82,152.51,152.61,28266
1724436000,152.62,152.72,152.5,152.62,22423
1724436300,152.655,152.67,152.36,152.59,28952
1724436600,152.59,152.76,152.55,152.74,28144
1724436900,152.77,153,152.77,152.99,17542
1724437200,152.98,153.19,152.75,153.19,26535
1724437500,153.2,153.28,153.1,153.21,16459
1724437800,153.21,153.22,153.05,153.12,11963
1724438100,153.11,153.2,153.01,153.13,19149
1724438400,153.14,153.24,153.08,153.22,25975
1724438700,153.23,153.28,153,153.2,35697
1724439000,153.22,153.31,153,153.12,26158
1724439300,153.11,153.14,152.75,152.9,43261
1724439600,152.86,152.86,152.31,152.54,41179
1724439900,152.58,152.83,152.47,152.82,25821
1724440200,152.82,153.27,152.81,153.19,36432
1724440500,153.18,153.31,153.06,153.31,36142
1724440800,153.31,153.63,153.31,153.61,54933
1724441100,153.59,153.72,153.46,153.66,21538
1724441400,153.67,153.86,153.61,153.76,49367
1724441700,153.74,153.81,153.47,153.56,45850
1724442000,153.58,153.75,153.4,153.72,42978
1724442300,153.72,153.86,153.54,153.85,56184
1724442600,153.85,154.98,153.8,154.9,105105
1724442900,154.97,155.17,154.81,154.96,125512
1724679000,154.6,158.25,154.09,157.75,270413
1724679300,157.79,158.1,157.16,157.51,126018
1724679600,157.58,158.28,156.7,156.82,152056
1724679900,156.805,156.91,155.36,155.55,93846
1724680200,155.57,155.57,154.35,154.38,115191
1724680500,154.385,154.75,153.95,154,110790
1724680800,154.01,154.2,153.18,153.64,110107
1724681100,153.63,153.65,152.57,152.64,86805
1724681400,152.66,152.77,152.01,152.08,82052
1724681700,152.08,152.15,151.16,151.72,155068
1724682000,151.69,151.849,151.28,151.31,39711
